TweetText,id 
The #GoldenGlobes award for Best Director goes to Damien Chazelle for #LaLaLand! https://t.co/aTiB4EF8oS,0
"Best Actress award has amazing actresses in that category.... #GoldenGlobes  I'll be happy with whoever wins, honestly. ",0
Did Damien Chazelle just become the youngest recipient if the best director award at #GoldenGlobes #LaLaLandMovie #awardsseason,0
#DonaldGlover wins his 2nd award for the night taking out Best Actor in a Television Series - Comedy or Musical for https://t.co/I9z2I3zcJX,0
RT @TIDALHiFi: Justin Hurwitz + La La Land take home the award for Best Original Score https://t.co/hD5jMB9kNj #GoldenGlobes https://t.co,0
"Standing o, #MerylStreep, for bringing truth and meaning to the best acceptance speech in awards show history.  #goldenglobes",0
"Wait...it wasn't an award for ""Best Political Analysis?""#GoldenGlobes",0
"RT @DiscoverBlogNY: After Meryl Streep bashed Donald Trump, 1.8 million people changed the channel. Sorry @GoldenGlobes politics and awards",0
Just once I'd like to watch one of these award shows without having politics thrust at me. #GoldenGlobes,0
"Stopped watching #GoldenGlobes because of all the politics. I watch tv/movies to relax/escape, and awards shows to see my faves rewarded. ",0
"Just give #Moonlight the award for Best Picture at the end of the night, and (almost) all will be forgiven. #GoldenGlobes",0
"I do not like political statements at award shows. Doesn't matter the party. Personally, I just don't think it's the place. #GoldenGlobes",0
"RT @KGBr67: Don't watch #GoldenGlobes These people hate regular Americans, live in an echo chamber &amp; give each other awards#boycottgoldeng",0
"RT @ETCanada: .@RyanGosling wins Best Actor award at #GoldenGlobes""This isn't the first time I've been mistaken for Ryan Reynolds"" https://",0
Well Deserved! Donald Glover wins the award for Best Actor In A Comedy Series for @AtlantaFX #GoldenGlobes https://t.co/dj0K4MfTtR,0
"RT @mrthnsufferings: That was legitimately, all fangirling aside, the best awards show speech of all time. #GoldenGlobes",0
Congrats 2 @twhiddleston on #GoldenGlobes Award for @NightManagerAMC! He joined us 2 discuss his award-winning role: https://t.co/iPTMwMG62h,0
RT @glamourmag: Another award for #LaLaLand  Best Original Score in a Motion Picture! #GoldenGlobes https://t.co/cfbkd6Cyr1,0
RT @ariscott: When is the award for best double-sided tape #GoldenGlobes,0
RT @Showbiz_IT: #LaLaLand (@LaLaLand) bags both Best Original Song and Score award at #GoldenGlobes https://t.co/C1VTtSMTxF https://t.co/t5,0
"IDC what Y'all say. They gave everything to La La Land, and just awarded Donald Glover &amp; Atlanta best comedy. WOW and YES. #GoldenGlobes",0
"If I'm ever at a Hollywood awards show, I hope I get to sit with John and Chrissy. #goldenglobes",0
#AtlantaFX star Donald Glover wins the #GoldenGlobes award for Best Actor in a TV Comedy or Musical! https://t.co/8bsjjP409q,0
Woohoo RT @goldenglobes: This year's Best Television Series - Drama award goes to @TheCrownNetflix! #GoldenGlobes https://t.co/LGRFaC1F3C,0
"The award for Best Actor in a TV series (Comedy/Musical) is...Donald Glover, ""Atlanta""! This is the show's 2nd win in the #GoldenGlobes",0
EW: #AtlantaFX star Donald Glover wins the #GoldenGlobes award for Best Actor in a TV Comedy or Musical! https://t.co/2cx0XsI7gb,0
EW: The #GoldenGlobes award for Best Director goes to Damien Chazelle for #LaLaLand! https://t.co/YnzltOE2ik,0
Maybe I have to watch La La La Land objectively again. Because I just don't see it with some of these awards. #GoldenGlobes,0
#LaLaLand was always the safe and predictable win Globes or Oscars.I don't think safe deserves to sweep all the awards though. #GoldenGlobes,0
GET OUT OF HERE!!!! They let D Glover win again!! I think I love this award show. YYYAAASSS #GoldenGlobes,0
RT @torigrovas: I never have to watch an awards show because @sawose326 has got me covered with her live tweeting. #GoldenGlobes,0
And the award for the Best Director - Motion Picture goes to Damien Chazelle for #LaLaLand! #GoldenGlobes https://t.co/NCKiWGwp2o,0
Donald Glover taking award for best actor in TV comedy or musical #GoldenGlobes https://t.co/72M3VKwrGd,0
#MerylStreep hands-down best actress of all time. Well deserved award. #GoldenGlobes  ,0
Donald Glover goes two for two with the award for Best Actor in a TV Series (Comedy or Musical) for #Atlanta! https://t.co/7AUtpzGjdT,0
There should be an award at the end of the show called 'the best' and anything that gets nominated for an award is eligible. #GoldenGlobes,0
RT @CurvyCaRenata: Best Drama  TV Series #TheCrown  #goldenglobeawards #thecurvyfilmcritic #GoldenGlobes,0
Do I have to watch La La Land now that it's winning all these awards? #GoldenGlobes https://t.co/EavGBGBnA7,0
Where's #itsalwayssunny @goldenglobes award that show is the best,0
"Meryl Streep gets an award, talks about how great actors are, how most are foreign &amp; that Trump supposedly wants gone. #Moron #GoldenGlobes",0
I'm not a fan of award shows with all the thanks to cast and crew. But tonight there's something in the air. #GoldenGlobes #hope,0
"RT @mrdoc: Ayyyeee!!! Congrats to Donald Glover for Best TV Actor - Musical or Comedy for Atlanta, his 2nd award of the night  #GoldenGlo",0
#GoldenGlobes a can't beleave this show sucks awards   Stop throwing rocks hating trump watch out we can turn the tv off,0
"@slucyyy @goldenglobes No, I didn't.  I saw it on Twitter.  I don't watch award shows. #BlockworthyIgnorance on display.",0
I'm in...uhh...a daze?-director of La La Land accepting his awardthere's no other words you could think of to say that? #GoldenGlobes,0
Best Director @goldenglobes #GoldenGlobes award goes to the incredibly talented #DamienChazelle for @LaLaLand https://t.co/iOfZVAFahK,0
@DonaldGover You also get the award for best dressed man tonight #GoldenGlobes#Atlanta https://t.co/J1xS8HQTVQ,0
"#GoldenGlobes 2017: #MerylStreep wins Lifetime Achievement award, slams #DonaldTrump in her speech https://t.co/QdG2msZwE1",0
"RT @alexberger56: #MerylStreep, every presenter and awardee feels it's necessary to further bash #trump as #liberals are all about unity #",0
"I hope @donaldglover's first post-awards show interview is on ""Troy and Abed in the Morning""! #GoldenGlobes #Atlanta #Community",0
#DamienChazelle wins Best Director #GoldenGlobes award! Way to go! #GoldenGlobes2017 https://t.co/YZsP4YxNgO,0
Wow! La La Land sweeping the awards tonight  can't wait to watch it. Please come to PH/Manila soon!!  #GoldenGlobes,0
Damien for best director La La Land's 5th award tonight!  #GoldenGlobes,0
Yo... I watched #Atlanta. I didn't think it was award worthy tho. Wow #GoldenGlobes,0
"@JamesMSama @goldenglobes her best acting job ever, academy award worthy",0
"I refuse to watch awards shows like the #GoldenGlobes as it is always a bunch of ignorant, bubble-living, narcissists who want to preach..",0
I would really enjoy going to any of these award shows. I think I deserve to be among Hollywood's elite. #GoldenGlobes,0
Retweeted Entertainment Weekly (@EW):#AtlantaFX star Donald Glover wins the #GoldenGlobes award for Best Actor... https://t.co/VmT5GEEqEG,0
I feel like this is the first time in years someone beat Tambor for an award. I have to watch Atlanta #GoldenGlobes,0
"Ayyyeee!!! Congrats to Donald Glover for Best TV Actor - Musical or Comedy for Atlanta, his 2nd award of the night  #GoldenGlobes",0
The #GoldenGlobes award for Best Performance by an Actor in a Television Series - Musical or Comedy  goes to:  #DonaldGlover  Congrats! ,0
@awards_watch @goldenglobes I thought so!,0
Best Actor Television Series Comedy/Musical goes to Donald Glover for Atlanta. His show also won the award for best TV comedy. #GoldenGlobes,0
The proudest moment of tonight is seeing Milo &amp; Mandy give Donald Glover his award for best actor #GoldenGlobes,0
RT EW: The #GoldenGlobes award for Best Director goes to Damien Chazelle for #LaLaLand! https://t.co/PvmegxhbYt,0
The award for Best Actor in a TV Series - Musical or Comedy goes to Donald Glover for Atlanta #GoldenGlobes,0
@donaldglover Takes home another award for @AtlantaFX for best comedic actor!!! #SoulGlobes #GoldenGlobes,0
"Congratulations on the win for Best Director, #damienchazelle! We're happy to see @LaLaLand racking up the awards t https://t.co/cSMwWTozwb",0
#AtlantaFX star Donald Glover wins the #GoldenGlobes award for Best Actor in a TV Comedy or Musical! https://t.co/80Ay47G3FB,0
"The award for Best Actor in a TV Series, Comedy or Musical goes to Donald Glover for #Atlanta. #GoldenGlobes https://t.co/j6PpVmXM57",0
Oh and guess who's gonna get the best picture award at the oscars this year ? Yup la la land.  #GoldenGlobes,0
#GoldenGlobes I have always loved award shows and Hollywood but since we the people elected Donald J Trump Hollywood has broken my heart!,0
"Donald Glover wins the Best Actor in a TV Comedy or Musical award for ""Atlanta.""#GoldenGlobes https://t.co/grb3s8dNe1",0
RT @PageSix: The award for Best Director goes to Damien Chazelle for #LaLaLand. #GoldenGlobes https://t.co/8kdnnNNgmd,0
RT @kenlcoyne: #Moonlight was the best film of 2016. I dare someone to argue otherwise. Should be taking home all the film awards. #GoldenG,0
"#GoldenGlobes where every1 trashs Trump &amp; all awards go 2 La La ""make Hollywood great again"" Land (it's good, but not better than Moonlight)",0
Retweeted Entertainment Weekly (@EW):The #GoldenGlobes award for Best Director goes to Damien Chazelle for... https://t.co/v5K1Ge6xqc,0
The #GoldenGlobes for Best Actor in a TV Comedy/Musical goes to Donald Glover for #AtlantaFX. Another award for the show &amp; for Donald.,0
"I like to watch award shows to see the actors honored, not to hear their world views. #GoldenGlobes #sticktoyouractingjob",0
"RT @sonnylebythebay: I rarely watch award shows, but so glad to have caught #MerylStreep's powerful #GoldenGlobes speech. #DonaldTrump is a",0
Donald Glover wins best actor! Atlanta deserves all the awards! #GoldenGlobes,0
Have yet to watch Atlanta but its great to see Lando win so many awards.#GoldenGlobes,0
RT @FilmFoodieOzzy: Ok.....I loved #LALALAND but um.....Barry Jenkins Deserved the Best Director award for #MoonlightMovie  #goldenglobes h,0
Was hoping I could watch at least one award show without it being political should have known better #GoldenGlobes,0
"I'm just waiting for the ""Best Actress Whose Name is Emma Stone"" and the ""Best Movie Named La La Land"" awards.#GoldenGlobes",0
Meryl Streep's speech though. Best part of this award show goes to you. #GoldenGlobes,0
"Best Director for Damien Chazelle for ""La La Land."" Another award that is understandable, but should have gone to "" https://t.co/2pHOyLLLPj",0
#Atlanta wins its second award! Donald Glover takes Best TV Comedy Actor https://t.co/d9AnrU6e9R #GoldenGlobes https://t.co/8GpvrB42eQ,0
RT @ClintOMovies: 5 awards for La La Land: Damien Chazelle for Best Director (he already won for screenplay) #GoldenGlobes,0
The #GoldenGlobes award for Best Director goes to Damian Chazelle for #LaLaLand! https://t.co/TOmohn6yON,0
When is the award for best double-sided tape #GoldenGlobes,0
"the award for Best Actor in a Television Series, Comedy/Musical goes to ... Donald Glover for ""Atlanta"" #GoldenGlobes",0
#Moonlight was the best film of 2016. I dare someone to argue otherwise. Should be taking home all the film awards. #GoldenGlobes,0
CONGRATULATIONS @traceeellisross the WINNER of tonight's @GoldenGlobes award for Best Actress in https://t.co/BtZwQdw1uf,0
Love that the spazzy Best Buy Geek Squad guy is now the award winning directing of 2 of my favorite movies of the last 3 years #GoldenGlobes,0
The #GoldenGlobes award for Best Director goes to Damien Chazelle for #LaLaLand! https://t.co/dOX6iY5SnX,0
Meryl Streep using her award to call out Trump like #whatmerylsaid #GoldenGlobes https://t.co/5v4omQsal8,0
Can't believe Mel Gibson was not chosen for best director. Usually the conservatives always win these Hollywood awards. #GoldenGlobes,0
#GoldenGlobes@will never watch a award show again not after this star having to put her two cents in,0
"If there's an award to best lamplight, is also to LaLaLand #GoldenGlobes",0
Fifth award of the night for #LaLaLand - Best Director for Damien Chazelle #GoldenGlobes https://t.co/MOMtJaOrWG,0
Mel Gibson lost best director and it's a huge relief that anti Semites don't always win the highest award in this country. #GoldenGlobes,0
How is there not an award for best beard? #hairyestglobesever #GoldenGlobes,0
@LaLaLand does it again! This time they win the Best Director award. #GoldenGlobes,0
Congrats Damien Chazelle for the award for Best Director for #LALALAND #GOLDENGLOBES,0
I'm still Team #Moonlight and still holding out hope that Best Picture award goes to that #GoldenGlobes,0
#GoldenGlobes #MerylStreep  she said exactly what I have been thinking sad #Trump awarded with the highest position for #Hate &amp; #Bullying,0
#GoldenGlobes? More like #GoldenJoke!Is this a @realDonaldTrump roast or an award show? Hope it doesn't hurt to much falling off ur s!,0
The best award show speech ever...delivered by Meryl Streep at #GoldenGlobes. She's a rock star! #respect!,0
"The #GoldenGlobes is a mess. Nobody can present an award properly, ""Hidden Fences"" -- yikes.",0
I'll say it - seen all the leading contenders - don't think La La Land should be sweeping the awards. #GoldenGlobes,0
"La La Land is really sweeping awards, Best Picture next and no doubt it will win. https://t.co/EHje1JbKFv",0
RT @PRanganathan: Damien Chazelle wins Best Director - La La Land is sweeping the awards so far. #GoldenGlobes,0
RT @SSBMovieNews: Damien Chazelle wins the award for Best Director for #LaLaLand at the #GoldenGlobes! https://t.co/0uCEhRuzcr,0
. @LaLaLand wins again as #damienchazelle picks up the award for Best Director. #GoldenGlobes,0
@goldenglobes Great that Streep is getting her lifetime awards. I refuse 2 watch anything she does. Y did the Foreign Press allow her speech,0
Damien Chazelle wins the award for Best Director for #LaLaLand at the #GoldenGlobes! https://t.co/0uCEhRuzcr,0
Cannot watch entertainment awards show without ugliness of politics being brought into it. #OutofTouch #MerylStreep #GoldenGlobes,0
@goldenglobes awards#MerylStreep Why do actors think people living in the real world care about what you think.  I have lost respect for u,0
"If the #GoldenGlobes is *too* much talent for you, then I invite you to enjoy this unrelated-to-awards sketch: https://t.co/23XS6qKYTi",0
"Giving all the awards to ""La La Land"" is just gonna make me wanna watch it less. Because that's the kind of asshole I am! #GoldenGlobes",0
Ok.....I loved #LALALAND but um.....Barry Jenkins Deserved the Best Director award for #MoonlightMovie https://t.co/CJ9lvu0WcA,0
.@DisneyZootopia wins the award for Best Animated Film!#GoldenGlobesOnInfinity #GoldenGlobes @NexaExperience @Moto_IND @LICIndiaForever,0
The #GoldenGlobes award for  Best Motion Picture Director goes to:  #DamienChazelle for #LaLaLand  Congratulations! ,0
The #GoldenGlobes award for Best Director goes to Damien Chazelle for #LaLaLand! https://t.co/G1V4dBitXt,0
The annual Dress That Looks Like the Toilet Paper Doll award goes to Zoe Saldana. #GoldenGlobes,0
dont understand why people would sit thru hours of award show when they can watch the best parts later that night in 12mins #GoldenGlobes,0
"I don't think I'll ever be convinced La La Land deserved all these awards, especially over films like Moonlight. #GoldenGlobes",0
RT @GCwriter04: I hope more people binge @TheCrownNetflix after this. It deserves all the awards.  #GoldenGlobes #TheCrown,0
Damien Chazelle wins Best Director - La La Land is sweeping the awards so far. #GoldenGlobes,0
The award for best director goes to Damien Chazelle for #LaLaLand #GoldenGlobes https://t.co/gHH3rGlqYD,0
The award for Best Director goes to Damien Chazelle for #LaLaLand. #GoldenGlobes https://t.co/8kdnnNNgmd,0
"City of staaars...under the ""Moonlight."" I hope these two battle it out so hard this awards season. #Moonlight #LalaLand #GoldenGlobes",0
DAMIEN CHAZELLE FOR LA LA LAND!! Hell yeah. Best Director award well deserved. #goldenglobes,0
"As much as I love La La Land, I was really hoping Barry Jenkins would've taken the best director award! #GoldenGlobes",0
5 awards for La La Land: Damien Chazelle for Best Director (he already won for screenplay) #GoldenGlobes,0
"The Baroness, Batman/Daredevil and Gamora handing out best director award. #GoldenGlobes",0
It's criminal that it looks like the only awards Manchester will win is best Drama and Best Actor #GoldenGlobes,0
I hope more people binge @TheCrownNetflix after this. It deserves all the awards.  #GoldenGlobes #TheCrown,0
Barry Jenkins is the winner in my heart for all these awards and I think that's more prestigious than a #GoldenGlobes at this point,0
"#MerylStreep, every presenter and awardee feels it's necessary to further bash #trump as #liberals are all about unity #irony #GoldenGlobes",0
@realDonaldTrump #MerylStreep just gave the best political acceptance award at the #GoldenGlobes #cecilbdemill award,0
The award for Best Director/Motion Picture goes to Damien Chazelle for La La Land. He also won the Screenwriting award tonight #GoldenGlobes,0
Damien Chezelle won the award for Best Director for La La Land #GoldenGlobes,0
Best Director goes to Damien Chazelle! Second award tonight! #GoldenGlobes,0
"Thank goodness Zootopia got the award for best animated feature at the #GoldenGlobes, because it was actually the best one of the year.",0
#GoldenGlobes Meryl Streep defected on her award by perpetuating a patently false story about Trump mocking a disabled shit lib.,0
"Tom Ford and Mel Gibson... two names I'd never have expected to hear back to back, especially not for a Best Director award. #GoldenGlobes",0
Will there be an award for Best Beard tonight or is that going to be a separate ceremony? #GoldenGlobes,0
@goldenglobes I don't watch award shows anymore,0
Clearly 3 people trying to present an award is a fail. #goldenglobes,0
Why does it take THREE people to present one award?! #GoldenGlobes,0
Why can't we even watch an awards show without Hollywood elite thinking we care what they think #GoldenGlobes .... just say Thank you!,0
I remember in the distant past when you could watch an awards show and not get politics thrown in your face.... nice. #GoldenGlobes,0
"RT @PhilstarNews: ""The Crown"" star Claire Foy winning the best actress in a television drama award. #GoldenGlobes | via @AP https://t.co/Ix",0
Back to the awards... Best director goes to.... Damien Chazelle #LaLaLand #GoldenGlobes #anotherdayofsun,0
Damien Chazelle wins Best Director for #LaLaLand (its fifth award of the night!) https://t.co/d9AnrU6e9R https://t.co/SHQJLskyjG,0
"And now, the award for best director in a motion picture... Damian Chazelle for La La Land!!! #GoldenGlobes",0
The award for Best Director goes to Damien Chazelle for La La Land #GoldenGlobes,0
RT @pinkvilla: Watch Priyanka present an award at the Golden Globes along with JD Morgan https://t.co/6at9xpGxY3 #GoldenGlobes #PriyankaCho,0
"RT @rejectnation: Is there an award for best introduction to an honorary award recipient? Because Viola Davis wins that, too. #goldenglobes",0
The Affleck brothers deserve an award for best ensemble cast for not giving a f*** #GoldenGlobes,0
I love me some #MerylStreep &amp; no one better than @violadavis to present that award. Meryl is phenomenal on every level. #Grace #GoldenGlobes,0
"the award for Best Director of a Motion Picture goes to ... Damien Chazelle for ""La La Land"" #GoldenGlobes",0
I never have to watch an awards show because @sawose326 has got me covered with her live tweeting. #GoldenGlobes,0
Someone's Pine-ing for the best beard award... #goldenglobes,0
@PageSix @MerylStreepPage What the hell does Donald Trump have to do with this award? Shut up &amp; act! #merylstreep #goldenglobes,0
Best Director #GoldenGlobes award up next!,0
"Best part of #GoldenGlobes tonight and any such awards, ever: Meryl Streep @ViolaDavis @reEllisRoss Power to you brilliant women!",0
RT @michstepstone: Best moment in awards show history. Right now - Meryl Streep. #GoldenGlobes,0
La La Land winning awards makes me glad I don't watch the #GoldenGlobes,0
The speeches by Viola Davis and Meryl Streep reminded me why I watch award shows. Thank you for that. #GoldenGlobes,0
I'd rather get a rootcanal thn watch pampered armani socialists give each other awards &amp; pontificate on politics? #goldenglobes,0
When will the award for best grisly beard be announced? #GoldenGlobes,0
"Who's gonna present Chris Pine his ""Werewolf of the year"" award? #GoldenGlobes",0
The Crown star Claire Foy winning the best actress in a television drama award. #GoldenGlobes | via AP https://t.co/RRiNXmbRtd,0
"#GoldenGlobes rule number one. If you are male and present an award, you must have a lumberjack beard.",0
"@goldenglobes Thrilled for Meryl Streep winning Demille award for her unparalleled career, until she used it as platform to bash Trump. Booo",0
"Who's giving the best speech filled with numerous not-so-subtle jabs at the incoming presidential administration?T https://t.co/4xkDkNEVGJ	Unorthodox Prince	23016087	818296603777736704	2017-01-09 03:21:28
Meryl Streep calling out Trump like no one else can, Inviting us to embrace #empathy   #GoldenGlobes #love	Justine Houston	313027331	818296603350093825	2017-01-09 03:21:28
RT @OffEric: I think #MerylStreep just broke the internet with that speech. #GoldenGlobes https://t.co/plSFiCXhi6	Katherine Bickerton	473645065	818296602490183680	2017-01-09 03:21:27
The completely unsubtle jabs at Trump from Meryl Streep was just amazing. #GoldenGlobes	Sam Wynell-Mayow	43684034	818296602079002625	2017-01-09 03:21:27
Well, we know who Donald Trump will be tweeting at in a rage at 3am tomorrow morning. #MerylStreep #GoldenGlobes	Dana Goldberg	325162750	818296600476798976	2017-01-09 03:21:27
Meryl Streep talked straight with no chaser. Donald Trump about to be tweeting like...#GoldenGlobes https://t.co/MPA99Bwbwy	Kendra Ann	618527029	818296599105380352	2017-01-09 03:21:27
Hell or High Water was so good! Please watch it #GoldenGlobes	Pat	54892867	818296596655984641	2017-01-09 03:21:26
#GoldenGlobes Watch the spineless @realDonaldTrump crowd try to assault Meryl Streep with their feeble-minded tweets. Really pathetic.	David Ippolito	17473746	818296596110737408	2017-01-09 03:21:26
My boys. Justin &amp; Benj, I could not be more proud.  @pasekandpaul @LaLaLand @goldenglobes https://t.co/7PNkAuJrlN	Laura Heywood	24447948	818296595817070593	2017-01-09 03:21:26
Donald Trump just got Cecil B De Burnt by Queen Meryl #GoldenGlobes	Leonc	14140257	818296595053613056	2017-01-09 03:21:26
I think I need to shave my beard. Everyone has one now..I need to start ANOTHER trend. Oh well. #GoldenGlobes	Kevin Maher	3026635150	818296594231623680	2017-01-09 03:21:25
RT @nancylees: @karenmi49109968 @TODAYshow I thought she was talking about @GiGiHadid ridiculing Mrs Trump. Oh wait, that doesn't count. #G	Francine Penn	2469931424	818296593640292360	2017-01-09 03:21:25
And Best Picture goes to...this picture of a burger. Obviously. #GoldenGlobes https://t.co/ErgeKxhQNj	The Counter	17812949	818296593153716224	2017-01-09 03:21:25
Based on what I've seen tonight there will be zero Trump supporters watching movies or television for the next four years #GoldenGlobes	Jen	2167707553	818296592340058113	2017-01-09 03:21:25
Someone tell Donald Trump that Meryl Streep told him to eat a d*** #GoldenGlobes	A Diabetic Comic	7035392	818296591886979072	2017-01-09 03:21:25
Not a Trump supporter..don't give a shit. https://t.co/spYHkhk8Tm	Widow Fike	235672285	818296590486163456	2017-01-09 03:21:25
#GoldenGlobes = Hollywood elites awarding each other prizes while earning $millions.  And they think average Americ https://t.co/zLeiJXsjVV	Vote Trump	761077078229864449	818296590398005249	2017-01-09 03:21:25
Anyone want to place bets on how long it takes Trump to say Meryl is a horrible actress? #GoldenGlobes	Pretty Vacant	27453311	818296590234427392	2017-01-09 03:21:24
Wonder what kinda bs Trump is going to say about Streep tomorrow. #GoldenGlobes	LoLa	214094061	818296588317683716	2017-01-09 03:21:24
Who do you think grabbed Trump's phone and ran with it out of the room? Conway or Ivanka? #GoldenGlobes	farah	116310586	818296588141477889	2017-01-09 03:21:24
RT @tennismatador: Meryl done triggered the Trump idiots #GoldenGlobes	Song of Solomon	200469716	818296587151622145	2017-01-09 03:21:24
#GoldenGlobes Meryl, Introduced so beautifully by Viola Davis, spoke TRUTH on arts, Trump &amp; bullying. I'm proud to be in her Writers Lab!	Melody Cooper	1228946599	818296585419452416	2017-01-09 03:21:23
RT BBCNewsEnts: Netflix's The Crown has just won two #GoldenGlobes - it's a very good night for Brits in the TV ca https://t.co/WHhZUKRUVp	ONN NEWS	808782377241735169	818296585125855234	2017-01-09 03:21:23
#GoldenGlobes I have always loved Meryl  but I am so upset support our president elect trump!!! Give peace a chance!	Melanie copelamd	818294675303960577	818296584664481792	2017-01-09 03:21:23
RT @VoteNotes: Meryl Streep gives scathing critique of Trump in #GoldenGlobes acceptance speech #VoteNotes https://t.co/rHcr57EJVR	Pat	784342637331423237	818296582089166848	2017-01-09 03:21:23
Meryl Streep calls out Trump for his bullying that his admin denies. Countdown till his tweet the overrated Meryl Streep"" #goldenglobes",0
@MeghanMcCain Is this the Trump Haters Club? Why drag politics into the awards show? Leave the soap boxes at home! #GoldenGlobes,0
Meryl Streep may have very well given the best award acceptance speech since Adrien Brody at the 2003 Oscars. #goldenglobes,0
"Really Meryl Streep?!?Accept your award,plz stick to acting &amp; go back to ur Hollywood bubble.Blah, blah,blah.#GoldenGlobes#MerylStreep#Trump",0
I'm not sure I can watch these award shows anymore. They are so sanctimonious and out of touch!!  #GoldenGlobes,0
"I rarely watch award shows, but so glad to have caught #MerylStreep's powerful #GoldenGlobes speech. #DonaldTrump is an aberration!",0
"@goldenglobes @SofiaVergara Its totally fine when you watch it on her show, but not on awards? She agreed to do it, so get over it people ",0
"So tired of artists using an awards speech to do a political commentary. .. we watch to be entertained,  not your politics #GoldenGlobes",0
"RT @paulsnichols: Trump, tomorrow: ""Meryl Streep is overrated and has never won any awards or been honored. Many agree!"" #GoldenGlobes",0
"Looking back, as a kid I used to watch these award shows alone in my room. Now I have all of Twitter to discuss things with! #GoldenGlobes",0
The Crown star Claire Foy winning the best actress in a television drama award. #GoldenGlobes | via @AP https://t.co/IxlUABabi5,0
Watching the @goldenglobes because fave actor #EddieRedmayne will be presenting the Best Film Comedy/Musical award. #GoldenGlobes,0
Such a beard parade tonight. My award goes to John Hamm for best beard. #GoldenGlobes,0
@goldenglobes remember when award shows were fun to watch?,0
RT @Express_Pics: #TheNightManager wins big at the #GoldenGlobes with #TomHiddleston #OliviaColman &amp; #HughLaurie all scooping awardshttps:,0
"After Meryl Streep bashed Donald Trump, 1.8 million people changed the channel. Sorry @GoldenGlobes politics and awards shows don't mix.",0
"That was one of the best speeches ever given at an award show, Meryl Streep is a legend  #GoldenGlobes",0
RT @EWeitzman: Somehow Meryl Streep is going to win the first award for Best Performance in Speech Giving. #GoldenGlobes,0
RT @blakepfeil: And the award for Best Original Slam Poetry About Meryl Streep goes to... VIOLA DAVIS! #GoldenGlobes,0
RT @vayastrat: Meryl Streep giving one the best speeches ever! She's worth every award!  Breathtaking!  #GoldenGlobes #MerylStreep,0
Meryl Streep speaking the truth! If there was an award for best speech she would win #GoldenGlobes https://t.co/5Q5ibPQdXd,0
Ah cant even watch an award show for heavens sake and see these liberal goons policing EVERYTHING.  #GoldenGlobes,0
.@DisneyZootopia picks up the award for Best Animated Film!#GoldenGlobesOnVh1 #GoldenGlobes @NexaExperience @Moto_IND @LICIndiaForever,0
@goldenglobes Meryl Streep SMH. We watch4entertainment. We watch2see U win an award 4 UR work. We don't watch 2 hear UR political opinions.,0
"RT @misstrionics: ""And the award for Best Meryl Streep goes to... The Night Manager."" #GoldenGlobes",0
#GoldenGlobes Sad that Meryl Streep had to take her award &amp; say that...way too bad.  Going to sleep now...can't watch anymore.,0
Best speech of the night goes to Meryl Streep for her lifetime achievement award. #goldenglobes,0
RT @CurvyCaRenata: Best Actor in a LImted TV Series or Movie IS Tom Hiddleston #TheNightManager  #goldenglobeawards #thecurvyfilmcritic #Go,0
Everyone tweeting about Meryl and Donald trump. I'm sitting here being happy af that Zootopia won an award. #GoldenGlobes,0
RT @PageSix: The award for Best Animated Motion Picture goes to #Zootopia. #GoldenGlobes https://t.co/JAYX9ZoPyw,0
"Trump, tomorrow: ""Meryl Streep is overrated and has never won any awards or been honored. Many agree!"" #GoldenGlobes",0
I don't see what politics have to do with accepting an award at the #GoldenGlobes I mean seriously Trump won get over it...,0
"That was legitimately, all fangirling aside, the best awards show speech of all time. #GoldenGlobes",0
#GoldenGlobesenough is enough I don't watch the award shows because it is just political,0
"When the powerful use their position to bully others, we all lose. Meryl Streep takes on Trump @goldenglobes awards",0
It's too bad you can't watch an award show without celebrities thinking their opinions are the opinions of everyone #GoldenGlobes,0
"Meryl Streep is getting lifetime award. I watch her film retrospective and think, ""this bitch is been in everything!"" #GoldenGlobes",0
RT @demilu: Sad to see Meryl Streep win honorary award for her career and spend entire speech railing on Trump &amp; working class America. #go,0
"Streep, so wise &amp; humble. Given big award, doesnt discuss her career at all. Uses her time to shame, skewer Trump. Brave. #GoldenGlobes",0
Meryl. Thank you! The award was for your life and you gave it back to us.@realDonaldTrump don't even think about tweeting! #GoldenGlobes,0
"#GoldenGlobes -- The awards season is officially upon us and with awards, come a whole new line up of fashion tren https://t.co/zDyJB5Ejsa",0
@goldenglobes she's an ass. Should of accepted ur award. Sorry sweetie ur not as smart or important as u think u are,0
@LaLaLand is sweeping up awards at @goldenglobes. I loved it. One of the best this year. https://t.co/PzFfDEZMah via @YouTube,0
"Last time I watch one of these awards shows. Quit bashing our newly elected President. If you don't like him, LEAVE! #GoldenGlobes #Trump",0
#MerylStreep Is amazing. She's taking her opportunity 2 honour her lifetime award @goldenglobes to speak out eloquently on #trump. #loveher,0
That cretin must be so proud to win best/worst performance award tonight from #Meryl ! #GoldenGlobes #disabledreporterimpersonator #fuckyou,0
@goldenglobes @ACSFX @Meryl Streep Shame on you for taking the award show to knock Trump. turned you n show off. Done with your movies,0
"Now I remember why I don't watch award shows. Actors, I don't care about your political views. #GoldenGlobes",0
#MerylStreep awarded the Lifetime Achievement Award | Live #GoldenGlobes updates: https://t.co/Zi5qm7TFTT https://t.co/IVBBkKwMHh,0
